,user,enrolled
35212,161395,0
38884,303005,1
43510,223552,1
42255,106484,1
11914,208017,0
46429,326106,1
39863,275353,1
43145,251770,1
43266,94683,1
14096,190664,1
34206,319949,1
44662,348812,1
48695,280324,1
46724,135402,1
6534,121072,0
27713,370048,1
32412,55519,1
44771,143535,1
5842,176873,0
47128,177227,0
12007,275834,0
12546,79544,0
28343,124945,1
12604,97996,0
48210,308643,0
11642,325247,0
6197,147855,1
41352,140976,1
10404,258660,0
34506,204106,1
24822,278371,0
36117,283251,0
21485,139572,0
32839,309321,1
23253,358804,0
669,69980,1
31633,245061,0
11445,239067,1
25388,276462,0
35201,62692,1
48135,231021,1
712,210584,1
47583,93037,0
15881,43246,1
19711,271400,0
19611,252479,1
35289,199755,0
47428,132042,1
36006,226091,1
16263,324810,1
49866,357232,1
42696,282208,0
26004,8044,1
17410,7594,1
29297,235069,1
33488,23735,0
48235,162920,0
41914,257202,1
23960,373036,0
40110,314059,0
46255,205334,0
21040,226212,0
18528,296791,1
40037,33381,1
6922,372084,1
21599,146858,1
30004,96301,1
33379,182864,1
39854,312436,1
12312,174027,0
21855,215866,1
40670,280784,1
262,311122,1
18502,200664,0
11021,240492,0
40278,199460,0
7763,253586,1
17836,277949,1
15779,355028,0
35865,277272,1
4973,14009,1
17503,28791,1
3023,63885,1
18952,208543,1
2173,110257,1
40783,129246,0
13696,339096,0
26267,153040,1
37888,79765,1
11200,366753,0
25027,316720,1
27580,269300,0
29403,197034,1
25556,83453,1
22329,172533,1
227,276122,1
9297,175602,0
3232,194528,0
20027,335566,1
8929,76135,1
46589,361943,1
19729,89471,0
38911,210475,1
3900,325308,1
48292,366801,1
25615,179227,0
9547,219742,0
4545,76959,1
19568,204750,0
188,270946,1
15917,239517,1
14160,32021,1
32784,250047,0
22141,254371,0
47031,35675,1
25171,88701,1
24291,208419,0
28680,235852,1
40974,85370,1
46280,252128,1
23717,250906,1
18384,148299,0
39122,1729,0
26069,254592,0
27994,33424,0
48538,103926,0
46614,106325,1
48125,360938,1
49937,76160,0
18839,178461,0
10528,106271,1
39456,283256,0
45152,232180,1
9764,326074,0
9370,263577,1
18399,268652,1
25927,348433,0
36166,173611,1
21652,207844,1
40594,233260,1
13516,204340,1
24430,286719,0
47017,172152,1
23882,23489,1
19828,27049,1
8910,229011,0
8714,337510,0
36784,343741,1
19210,47305,1
36351,307913,1
10429,278453,0
16513,61264,0
7462,94829,1
46922,272021,1
21876,27710,1
8394,233732,1
6005,174132,1
22882,23052,0
47162,118398,0
40504,239733,1
944,326188,1
10440,351541,1
2412,270418,1
17524,223745,1
42433,267419,1
27446,48113,0
2716,204679,0
32456,31701,1
20666,89617,1
17087,121892,1
36407,265503,1
11624,226211,1
36713,21839,1
41926,298869,1
24185,23717,1
46443,135000,1
30161,251988,0
16651,161796,1
23586,46109,1
15570,109769,0
21082,296916,1
48005,342525,1
38191,140130,0
35868,106083,1
37932,42136,1
8507,103490,1
2666,264257,1
39692,107419,0
42287,7940,1
40098,40229,1
49761,296556,1
43198,219712,1
41517,363626,1
2138,129125,1
13649,345999,0
16099,28678,1
7905,344546,1
45105,350849,1
27916,372065,0
7233,75931,0
27820,45519,0
24645,241661,1
24668,104023,1
46951,236073,1
30826,120927,1
35479,86047,0
45497,85832,0
19928,183481,1
16309,320075,1
9265,170104,1
7006,32971,0
14325,212707,1
15086,220715,1
38278,10491,1
2999,205668,1
47606,220785,1
25170,260293,1
4194,123120,0
30194,335432,1
28780,103019,1
13539,256242,1
44496,206032,1
29889,153981,1
17478,3641,1
31024,308205,1
5086,276044,1
11833,10751,1
984,173747,1
43434,141716,1
4062,354143,1
45022,60531,1
24037,246938,1
34411,2043,1
46878,795,1
31009,82118,1
46659,324118,0
3466,121659,1
28831,182509,1
942,201341,1
22415,206788,1
44622,33331,1
14611,115311,0
9820,133746,1
43621,67745,0
14249,194383,1
43379,136686,0
8152,183881,1
40244,10133,0
6455,171270,1
19999,313715,0
574,231902,0
22,110461,1
8537,305562,1
1250,319715,0
36911,325573,1
41348,233410,0
19370,249724,0
34730,161035,0
41026,184186,1
48231,82938,1
12831,66774,0
32457,310389,1
17533,200077,0
29469,179558,1
7460,274746,0
22199,338039,1
26066,169070,1
14406,280890,1
950,56449,1
36633,193551,0
11518,314700,1
15370,93132,1
3649,337467,1
48682,150721,0
33661,253934,0
38498,174622,1
37137,168202,0
41672,4549,0
20640,169731,1
35467,90479,1
35718,39469,1
2179,94621,1
14830,12193,0
25984,220212,0
27525,86519,1
18313,134589,1
47165,329454,1
45957,60989,1
20113,164083,1
1661,257793,0
48429,257232,1
3062,214905,1
46361,303582,1
26412,162729,0
47004,365818,0
44770,71703,0
6873,20654,1
28801,63822,1
42899,68861,1
21351,207245,1
47548,245503,1
33782,312589,1
27125,149046,1
37924,40195,1
48314,160397,1
40983,215617,1
40480,318400,1
18830,237522,1
17328,58495,1
34032,205628,0
45026,164465,1
40020,275150,1
42140,333196,1
28992,170159,1
11195,211887,1
18813,213627,0
39750,356769,0
25355,347069,1
33435,278319,1
32338,277962,1
16830,30484,1
1134,237748,1
18883,267681,1
18851,166987,0
7293,262719,0
15864,67593,1
33646,164757,1
9489,348498,1
19762,237241,1
29966,253128,1
40074,300472,0
48033,339403,1
30396,121380,1
40116,245794,0
35100,26346,1
40844,153345,0
22314,236042,1
26497,356451,0
37731,232316,1
42898,203649,0
37291,69258,1
42660,19093,0
30534,234992,0
11007,103157,1
41238,194772,0
43226,78477,0
49532,363494,1
41874,206761,0
17538,3140,1
23293,204964,1
33746,148176,1
25194,343137,0
18007,161309,0
13044,21511,0
755,111772,0
45783,257238,1
9654,86401,1
16850,371644,0
18697,194530,0
14381,289849,1
22642,237738,1
46150,258118,1
29462,107440,0
8194,102157,0
4899,334367,1
20073,272569,0
8031,122892,1
8717,372414,0
29640,250069,1
20676,140569,0
26033,87129,1
23985,34592,1
8637,218190,0
28894,237294,1
9001,14185,1
4822,129483,1
49069,308489,0
26971,226430,0
22358,138537,1
40984,179116,0
41360,293587,1
1407,125242,1
42583,12328,1
37772,71804,0
48664,125878,1
37065,115112,1
14534,81485,1
39719,79294,1
33261,184643,1
47338,364398,1
39665,38106,1
26341,96157,0
45708,162674,1
9251,201253,1
41762,263455,0
42882,227639,0
14615,283890,0
39514,58250,1
28222,333965,1
38002,192396,1
17032,40179,0
1267,150511,1
40799,281576,1
22046,98723,0
33547,146564,0
38854,69514,0
26485,231724,1
33862,53455,1
45937,61050,0
19040,71870,0
26921,302549,1
24215,201440,1
6657,333782,1
46075,277671,1
21466,140901,0
44442,351327,1
32478,52957,1
16255,289309,0
37646,142615,1
20109,179030,1
9386,129129,1
22069,160970,1
6112,145015,1
15991,158327,1
10953,156213,0
27444,265682,1
5330,56150,0
17197,340515,0
29874,183585,1
40381,218354,0
35016,6835,1
24085,182442,1
40991,243370,1
38990,282563,1
49995,222774,1
12216,345593,0
37338,123953,0
27860,231568,1
49904,149762,1
35625,128689,1
2918,34289,1
2591,243202,1
19151,188187,0
45323,92416,1
895,176282,1
18392,311494,1
37725,297496,0
43485,224410,1
16644,213499,1
38877,368138,0
36185,73230,0
19512,326177,1
3993,1616,1
36263,309528,1
47919,54839,1
32696,116046,0
32431,303107,1
13450,232217,1
47155,144691,0
10669,290343,1
9924,219065,1
17070,278817,0
33901,366143,1
25549,71236,1
38477,291485,1
40208,91421,0
36156,283380,0
37998,78393,1
5578,317582,1
4866,351963,1
48297,78469,1
2141,160185,0
16755,119044,0
39143,222365,0
8041,195217,0
44805,172109,1
10250,106671,1
5066,241686,0
36362,335686,1
38306,438,0
46270,109627,1
39274,221303,0
36299,180011,1
22204,142063,1
42256,269222,1
39221,233052,1
31922,151860,0
44740,349827,0
26928,286570,1
9214,60933,0
3465,156125,0
34475,120019,1
26620,7738,1
1937,130541,1
24884,159178,1
38423,145275,0
48018,55423,0
37449,230738,0
1011,42112,1
37730,260587,1
25336,207819,1
3200,322917,1
1119,254542,1
34880,3430,0
40149,206181,1
33187,178107,1
40431,365288,0
36314,98403,0
29357,316123,1
41729,25717,0
11604,132437,1
12282,115697,0
49299,20256,1
22521,296232,0
44560,61604,1
15337,111427,1
1520,81598,0
3028,83614,0
33891,163766,1
8834,25726,1
36628,300927,1
12026,149022,1
46486,173300,1
5688,310267,1
49262,27618,1
49238,205211,1
4074,158067,0
28350,148997,0
32590,245925,0
20505,212902,0
18210,367153,0
38020,26946,1
10605,171205,1
36843,163024,1
2024,311207,1
45361,315262,0
15279,206397,0
20349,73645,1
715,343429,1
35675,101576,1
16356,100733,0
34713,102551,1
143,144393,1
25293,326325,0
34214,273366,0
10117,114770,0
39069,141877,1
6313,327625,1
37714,297702,0
14799,45276,1
5487,12711,0
46343,235302,0
41553,243032,1
41280,50761,1
30430,129367,1
47059,321863,0
18381,69864,1
11913,225782,1
33739,178678,0
11443,268087,1
9557,325221,1
18854,54229,0
41021,167353,0
29940,74669,1
41388,174248,1
25449,226284,1
5233,316071,0
15667,226235,1
26584,44164,1
23607,192010,1
5854,289260,0
5284,44006,0
31878,228603,1
36560,225450,1
34120,182128,1
47199,113195,0
45534,166379,1
36387,207871,0
42983,11198,1
46917,193121,1
10310,91656,0
26096,212469,1
36259,193086,0
39026,247514,0
9432,255588,0
24628,136369,1
27243,307092,1
19906,198878,0
41221,272752,1
45768,126179,0
23988,328555,1
49507,5546,0
24478,233112,1
29597,235051,1
26598,243876,1
12168,156942,0
10519,155030,1
12232,308313,0
5285,35548,0
30322,229159,1
44326,371140,1
16302,278933,1
45225,132985,1
42829,51765,0
1514,231854,1
13930,209882,1
29571,278515,1
3194,55109,0
38473,147725,1
47518,42398,0
38007,258067,1
24027,225900,1
27052,349742,1
7366,237654,1
15607,45106,1
18142,181172,1
12116,205498,1
2961,294643,0
21043,353834,1
3567,48799,1
46562,143519,0
44179,365508,0
17121,363931,1
36452,244651,1
47232,154045,1
2217,279355,1
5820,130585,1
10475,12788,0
43429,339127,1
37223,138147,1
4654,359871,1
23748,88227,1
49968,3869,1
18651,319417,0
40406,88235,0
23093,266095,1
18540,81272,0
1281,226803,1
32560,310838,1
31774,362499,0
10410,276071,0
39612,255157,1
41871,62034,0
19626,107845,1
49617,54153,1
13569,53445,1
5879,28963,0
32501,350601,0
14206,203484,0
25471,208262,1
22762,41660,0
33659,228659,0
19825,253989,1
44151,336220,1
8769,355171,1
26121,230992,1
8488,7391,1
39921,309095,1
40438,182594,0
23151,144525,0
4672,210518,1
28005,169673,1
14749,148606,1
21920,225304,0
3431,216822,1
19934,345855,1
43811,12022,1
28888,23010,0
44363,240185,1
27103,259342,0
38558,129001,1
9488,53285,0
5469,220539,0
34395,572,1
66,305707,0
27086,315507,0
38079,26564,0
45363,206824,0
22369,98461,1
12171,53667,0
5420,42821,0
48164,256688,1
33651,217260,1
36559,140462,0
8126,276238,1
32102,28014,1
8837,226546,1
22723,129605,1
37217,162772,0
45745,52768,1
31486,360098,0
8874,77284,1
31385,119852,1
11406,321889,0
45746,96146,1
31758,146788,1
11267,242352,1
5230,80396,1
24888,351412,0
40671,131530,1
7034,19801,1
22841,116643,0
15571,321318,1
705,124051,1
46378,268174,1
48029,136904,1
45989,235078,1
34608,284982,1
22147,243300,1
2564,47594,1
5795,152710,1
5987,275369,1
45246,39955,1
17134,144114,1
14666,130507,1
28463,245398,1
19093,151089,1
23061,102064,0
39860,161208,1
36736,195853,1
8063,5698,0
3836,242839,0
39193,301591,0
37325,187839,1
33177,147682,1
12377,258635,1
40141,59284,0
6796,176182,0
36261,306816,1
46317,19345,0
12461,78283,1
9126,44123,0
3872,312230,1
49375,372651,1
31817,288467,1
9259,10323,1
38141,260730,1
6448,313986,0
43910,136988,0
1556,44608,1
23410,371643,0
22124,219426,0
12227,197643,0
43481,37194,1
24243,85759,1
22104,121704,1
40225,188477,1
12735,191427,0
48426,158765,1
30156,336820,1
43242,273122,1
49951,248623,1
32738,77290,1
27402,219915,1
7043,140671,1
30619,125594,0
5223,74807,1
30933,125462,0
40249,217783,1
8634,265393,0
15085,152487,1
38426,104579,1
35031,83884,1
30315,349842,1
18561,317075,1
3723,57798,0
15962,1164,1
12210,189359,0
48971,161013,0
43949,349841,1
20253,341127,0
713,88036,1
13233,307916,1
28174,370187,1
38327,293372,0
41403,351893,1
32748,58121,1
12686,301799,1
39258,285654,0
11178,39486,1
21628,91902,1
36089,156930,1
49188,26759,0
28139,72995,1
17295,163570,0
10728,316705,1
37865,129141,0
47216,369421,0
20760,198915,0
1362,286087,1
24849,256166,1
45104,136711,0
24024,218243,0
12668,305677,1
26379,320652,0
37935,318409,0
40867,83193,0
19796,302498,1
38667,321226,1
7554,284727,1
344,341423,0
28702,32652,1
42808,98152,0
28396,174375,0
14644,172813,0
20726,86298,1
42211,127560,1
33867,276644,1
8382,108223,0
18937,144515,1
43057,62411,1
39947,260817,0
44734,30628,1
46042,306835,1
13754,241606,0
13571,27194,1
49481,75678,0
34155,158691,0
15208,310196,1
46278,140974,0
38349,132163,0
12736,12820,0
31099,82760,1
39808,362727,1
17535,270111,0
4719,278119,1
26005,206166,0
6117,208945,0
29881,16457,0
23138,120437,1
42535,244554,1
12907,305452,0
32286,167109,1
9308,77523,0
44433,192878,1
22989,44079,1
47048,164013,1
40011,171833,1
10504,154175,1
45782,270250,1
14117,329849,1
45115,46465,1
250,99595,1
1062,328151,1
16841,173803,1
7059,248019,0
34066,235569,1
13002,193658,0
9536,17824,0
20500,236252,0
702,2325,1
13148,208693,1
40707,176987,1
5590,262058,1
14247,217349,1
15492,150316,1
41099,353702,0
48617,331843,1
23412,68514,1
19055,161743,1
6146,259664,0
47010,293365,0
38226,188588,0
41040,244515,1
39250,6306,0
48861,116819,0
45093,297816,1
2209,76558,1
37552,267964,1
23066,160265,0
16757,316297,1
4316,101058,1
42756,142140,1
47657,59900,1
15889,274578,1
44833,57631,1
27583,267239,0
48442,124844,1
12778,97426,1
5867,286911,1
11053,177342,0
13595,172522,1
30753,185013,0
4817,350274,1
38743,198631,1
34672,167609,1
3206,289665,0
37061,98516,1
4867,317246,1
27917,201383,0
49643,142243,0
32803,327476,0
10872,307075,0
15920,188537,1
47381,1344,1
17120,189144,1
20114,243720,1
1322,350851,1
41497,82541,1
15650,292629,1
47286,297240,0
42315,368461,1
28451,170834,1
23201,102413,0
32783,314439,1
27311,95615,1
34709,345332,0
16271,233953,1
13871,175612,0
15935,328689,1
40172,106799,0
16946,299033,1
49613,1075,1
37868,16832,1
34153,42148,1
5680,135386,0
42566,131550,1
45116,299687,1
24400,188656,1
11946,161469,0
41737,89093,0
48173,27236,0
33163,230972,0
33334,299679,1
41990,80994,0
9520,125609,0
39805,274438,0
42897,190770,1
3380,348989,0
25745,98482,1
45306,35486,0
6533,55069,0
47759,60689,1
36664,303004,0
14523,232978,1
10522,62671,1
31927,227737,0
2509,178875,1
19446,215946,0
35767,107245,1
28027,131376,1
13581,92142,1
10166,346967,0
23733,37088,0
27513,123427,1
35214,142449,1
7608,65208,1
39834,70579,1
24573,31880,1
27882,266077,1
42706,206208,1
2927,12373,1
34407,92330,0
26310,357550,0
21145,317503,0
7334,332069,1
12260,227001,0
18029,183974,1
46353,191356,0
46326,308057,1
6555,118260,1
10941,171681,0
128,216192,1
10892,218758,0
19597,149343,0
12407,270793,1
1264,260268,0
43172,83427,0
36,310250,0
40365,361940,1
24374,353180,1
10912,271812,1
33118,333209,0
29973,160387,0
18143,184896,0
15198,220202,0
24267,14880,0
39168,235055,1
30220,234744,1
41243,220961,0
6785,39422,0
44939,28270,1
28574,178893,1
16758,30380,0
30022,278756,1
21107,178658,1
41823,240305,0
23558,200038,1
7681,100447,0
48181,180150,1
32186,293815,1
28554,128461,1
27022,245804,1
8405,68588,0
7678,219965,0
24585,310577,1
2279,351046,0
20276,110413,1
5997,2847,0
23524,259594,1
22532,84205,1
49873,209759,1
17722,97516,1
8,372004,1
276,128061,1
31882,200396,1
11740,316804,1
42271,147309,1
30864,10482,1
32835,342519,1
44126,98504,1
39082,149586,0
7594,29093,1
25966,38548,1
16216,368096,0
26171,61061,1
7003,51465,0
6323,286757,1
23277,109476,1
9119,178044,0
40281,320701,1
9711,341046,1
23931,100764,1
45067,233,1
29114,238855,1
11835,362912,1
45054,182287,1
35040,330809,0
27289,208983,1
49178,143640,0
27869,34604,1
31852,114967,1
12601,90706,1
42350,119441,0
9362,312780,1
16568,342398,1
12797,320517,1
7258,210866,0
21017,83495,1
25128,133661,0
40895,234826,1
15112,235394,0
6569,103605,0
49601,64750,1
5539,138753,1
25376,280321,0
25447,350242,1
24574,333618,0
22832,1639,0
31469,194145,1
15437,236089,1
36808,175665,1
16443,279880,1
46409,120420,1
27585,296296,0
11396,45887,1
16211,353539,0
42106,232768,1
35965,284695,0
30787,75713,0
22584,223468,1
17413,35414,1
46660,211519,1
6677,125994,1
21030,156337,1
22019,331707,0
36619,63160,0
6739,184843,1
5731,342894,0
24076,68566,0
19858,298072,1
2967,302141,1
25520,205486,1
12612,224157,1
7931,116702,1
45273,372224,0
39549,35760,1
39394,154547,1
18704,141461,1
45526,307179,1
16146,19865,0
20016,165950,1
18441,239401,0
13247,169925,0
2702,371528,1
35550,269989,1
12471,149468,0
49157,185072,1
9799,107605,1
21781,349935,0
43360,93267,1
33485,29407,1
32877,310116,1
18191,172426,1
18341,195533,1
5513,206085,1
4575,110747,0
37594,362957,1
25873,337285,0
27584,277771,0
16003,320746,1
26306,16762,1
34907,249762,1
15335,366153,1
1761,343650,0
23757,211113,0
8835,220739,1
39997,30682,1
3349,113581,1
38476,152740,0
37922,82780,1
37576,310472,1
28279,226748,1
46916,252150,1
20076,353462,1
47914,197312,1
24217,372,1
5357,296225,0
27609,219974,0
41469,173077,0
30066,197275,1
11846,314224,1
8205,162681,0
2497,105221,1
6830,302122,1
17310,234241,1
18325,283352,0
15016,273532,0
37109,143671,0
4296,266281,1
9705,77947,0
36594,50216,1
22123,29410,1
4586,273557,1
17775,189229,0
44033,108522,0
743,344337,1
35344,296409,1
40220,19914,1
23791,160770,1
27879,343874,1
41310,182816,1
99,69353,1
47607,186476,0
24671,142319,0
6158,32004,1
7701,255768,1
33053,70051,1
49989,31525,0
28950,312813,1
47952,285233,1
14435,144560,1
15878,148124,1
48304,148891,0
20489,84544,1
6188,11732,0
1680,282637,1
14354,124350,0
8141,168247,0
7031,63242,1
41717,206650,1
15960,135469,1
33070,143209,1
40773,261082,1
22365,266715,0
42421,343267,1
23357,222491,1
14722,245859,1
7456,147250,0
11411,283626,0
37705,358862,1
32049,40756,0
40082,279185,0
12761,279876,1
48995,349698,0
31676,297080,0
49350,340939,0
4373,220619,1
38109,215118,0
15658,360991,0
40592,240622,1
10493,108146,1
27857,78385,1
26586,97344,1
7926,210444,0
3378,9265,0
4184,275377,1
11244,290691,0
13418,18027,0
16993,72047,1
39936,91332,1
6831,194866,1
36050,57690,1
32149,321416,1
25409,104248,1
27025,33662,0
40334,60944,0
1649,198335,0
29160,368049,1
35716,197788,1
33417,365030,1
35386,6134,1
38436,168831,1
13468,233765,1
19447,322003,1
41815,264982,0
26181,78671,1
30486,240112,1
46733,323177,1
31826,244989,0
48439,277976,1
18709,136960,1
30804,233395,1
30099,56500,1
46846,91642,1
33978,76584,1
47540,833,0
10886,250873,1
48150,75359,0
4652,119486,0
33495,149883,1
5339,25255,1
6213,246417,0
44929,96683,1
29918,113312,1
46602,366107,0
40324,268425,0
11646,179166,0
19776,288649,0
9812,23747,1
14726,320112,0
6783,133332,0
23600,100274,1
1320,13898,0
36565,72002,1
7365,346863,1
24300,252649,0
18125,16969,1
4956,190373,1
47716,149237,1
12270,111728,0
46668,27581,1
40694,230108,1
2472,49399,1
22827,77818,1
48025,12693,1
24846,332384,1
43618,107655,1
47072,38933,1
49282,157152,0
24833,47077,1
4773,255942,1
1019,62059,1
4627,190881,0
47140,351610,1
14759,326086,0
45830,268239,1
33817,353761,0
41439,81971,0
35402,238269,1
48279,11559,1
47334,71524,0
42592,190403,1
36904,17277,1
3408,166936,1
32926,340803,0
11303,132298,1
25721,120276,1
3419,319237,0
19839,352332,0
41354,318429,1
23409,271955,1
16779,216095,1
25548,350268,1
5613,316828,1
2056,342666,0
37100,278889,0
3822,322828,0
49118,288354,0
37396,270861,0
40240,85409,1
29155,11336,1
1956,278083,1
33911,337411,1
45589,103409,0
37387,203264,1
29824,125199,1
5626,300310,1
27100,68715,1
1738,66513,0
5883,180567,1
4989,267631,1
39708,276838,1
20274,178533,1
21455,147527,1
18604,53286,1
25625,59144,0
44480,234380,0
11489,353535,0
11675,27597,0
17189,372130,1
14731,187014,1
7664,312260,1
43334,360800,1
8822,129813,0
39323,95889,0
45383,124807,0
12765,307802,1
49780,215510,1
19452,92693,0
41915,11886,1
41853,109403,1
30642,148838,1
30124,141149,1
16637,102761,0
13892,18491,1
24039,332903,1
11184,345200,0
12749,341804,0
38404,78608,1
35396,56115,0
35578,90348,0
47403,151181,1
34728,214281,1
33751,8546,0
14584,81502,0
17022,311403,0
22977,260152,0
29259,45261,0
8525,269258,1
10774,335036,0
39302,217378,1
25384,260508,0
47348,305727,1
22451,80870,1
15995,274973,0
18043,194419,1
18436,205908,0
17767,157655,1
17138,264730,0
15858,36490,0
1870,158300,1
32151,109387,0
28970,115427,0
1459,258373,1
21587,288324,1
15255,53626,0
5841,101643,1
36935,279292,1
30349,219333,1
5478,329597,1
